http://dbpedia.org/property/publisher~http://dbpedia.org/property/country	61	2
http://dbpedia.org/property/publisher~http://dbpedia.org/property/parent	62	2
http://dbpedia.org/ontology/author~http://dbpedia.org/property/almaMater	63	2
http://dbpedia.org/property/publisher~http://dbpedia.org/property/founder	64	2
http://dbpedia.org/property/author~http://dbpedia.org/property/website	65	2
http://dbpedia.org/property/author~http://dbpedia.org/ontology/almaMater	66	2
http://dbpedia.org/property/author~http://dbpedia.org/ontology/genre	67	2
http://dbpedia.org/property/author~http://dbpedia.org/ontology/child	68	2
http://dbpedia.org/ontology/author~http://dbpedia.org/property/website	69	2
http://dbpedia.org/ontology/subsequentWork~http://purl.org/dc/terms/subject	70	2
http://dbpedia.org/property/followedBy~http://dbpedia.org/ontology/author	71	2
http://dbpedia.org/property/followedBy~http://purl.org/dc/terms/subject	72	2
http://dbpedia.org/property/series~http://dbpedia.org/property/type	73	2
http://dbpedia.org/property/series~http://dbpedia.org/property/titleOrig	74	2
http://dbpedia.org/ontology/series~http://purl.org/dc/terms/subject	75	2
http://dbpedia.org/property/series~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	76	2
http://dbpedia.org/ontology/series~http://dbpedia.org/property/creator	77	2
http://dbpedia.org/property/followedBy~http://dbpedia.org/ontology/literaryGenre	78	2
http://dbpedia.org/property/followedBy~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	79	2
http://dbpedia.org/ontology/series~http://dbpedia.org/property/author	80	2
http://dbpedia.org/ontology/series~http://dbpedia.org/property/publisher	81	2
http://dbpedia.org/ontology/subsequentWork~http://dbpedia.org/property/followedBy	82	2
http://dbpedia.org/property/author~http://dbpedia.org/ontology/notableWork	83	2
http://dbpedia.org/property/followedBy~http://dbpedia.org/ontology/previousWork	84	2
http://dbpedia.org/property/series~http://dbpedia.org/property/creator	85	2
http://dbpedia.org/property/followedBy	86	1
http://dbpedia.org/ontology/series~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	87	2
http://dbpedia.org/ontology/subsequentWork~http://dbpedia.org/ontology/previousWork	88	2
http://dbpedia.org/ontology/subsequentWork~http://dbpedia.org/ontology/publisher	89	2
http://dbpedia.org/ontology/subsequentWork~http://dbpedia.org/ontology/mediaType	90	2
http://dbpedia.org/property/series~http://dbpedia.org/property/website	91	2
http://dbpedia.org/ontology/publisher~http://dbpedia.org/property/parent	92	2
http://dbpedia.org/property/series~http://purl.org/dc/terms/subject	93	2
http://dbpedia.org/ontology/subsequentWork~http://dbpedia.org/property/publisher	94	2
http://dbpedia.org/ontology/publisher~http://xmlns.com/foaf/0.1/depiction	95	2
http://dbpedia.org/ontology/series~http://xmlns.com/foaf/0.1/depiction	96	2
http://dbpedia.org/ontology/series~http://dbpedia.org/property/website	97	2
http://dbpedia.org/ontology/series	98	1
http://dbpedia.org/property/followedBy~http://dbpedia.org/ontology/publisher	99	2
http://dbpedia.org/property/series~http://dbpedia.org/property/author	100	2
http://dbpedia.org/ontology/series~http://dbpedia.org/property/titleOrig	101	2
http://dbpedia.org/ontology/series~http://dbpedia.org/property/genre	102	2
http://dbpedia.org/property/followedBy~http://dbpedia.org/ontology/series	103	2
http://dbpedia.org/ontology/subsequentWork~http://dbpedia.org/property/genre	104	2
http://dbpedia.org/property/series~http://xmlns.com/foaf/0.1/homepage	105	2
http://dbpedia.org/property/genre~http://dbpedia.org/ontology/wikiPageInterLanguageLink	106	2
http://dbpedia.org/ontology/subsequentWork~http://dbpedia.org/ontology/series	107	2
http://dbpedia.org/ontology/author~http://dbpedia.org/ontology/notableWork	108	2
http://dbpedia.org/ontology/subsequentWork~http://dbpedia.org/property/series	109	2
http://dbpedia.org/ontology/series~http://dbpedia.org/property/type	110	2
http://dbpedia.org/property/followedBy~http://dbpedia.org/property/genre	111	2
http://dbpedia.org/property/series~http://dbpedia.org/property/genre	112	2
http://dbpedia.org/ontology/subsequentWork~http://dbpedia.org/ontology/subsequentWork	113	2
http://dbpedia.org/property/followedBy~http://dbpedia.org/property/series	114	2
http://dbpedia.org/property/publisher~http://xmlns.com/foaf/0.1/depiction	115	2
http://dbpedia.org/ontology/subsequentWork	116	1
http://dbpedia.org/ontology/subsequentWork~http://dbpedia.org/property/precededBy	117	2
http://dbpedia.org/property/followedBy~http://dbpedia.org/property/followedBy	118	2
http://dbpedia.org/property/followedBy~http://dbpedia.org/ontology/subsequentWork	119	2
http://dbpedia.org/property/series~http://dbpedia.org/property/publisher	120	2
http://dbpedia.org/ontology/series~http://xmlns.com/foaf/0.1/homepage	121	2
http://dbpedia.org/ontology/subsequentWork~http://dbpedia.org/ontology/literaryGenre	122	2
http://dbpedia.org/ontology/subsequentWork~http://dbpedia.org/ontology/author	123	2
http://dbpedia.org/property/series	124	1
http://dbpedia.org/property/genre~http://dbpedia.org/property/url	125	2
http://dbpedia.org/ontology/subsequentWork~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	126	2
http://dbpedia.org/property/followedBy~http://dbpedia.org/property/publisher	127	2
http://dbpedia.org/property/followedBy~http://dbpedia.org/ontology/mediaType	128	2
http://dbpedia.org/property/series~http://xmlns.com/foaf/0.1/depiction	129	2
http://dbpedia.org/property/followedBy~http://dbpedia.org/property/precededBy	130	2
http://dbpedia.org/property/precededBy~http://dbpedia.org/property/followedBy	131	2
http://dbpedia.org/ontology/previousWork~http://dbpedia.org/ontology/author	132	2
http://dbpedia.org/property/precededBy~http://dbpedia.org/property/publisher	133	2
http://dbpedia.org/ontology/previousWork~http://dbpedia.org/property/followedBy	134	2
http://dbpedia.org/ontology/previousWork~http://dbpedia.org/ontology/subsequentWork	135	2
http://dbpedia.org/ontology/previousWork~http://purl.org/dc/terms/subject	136	2
http://dbpedia.org/property/precededBy~http://dbpedia.org/property/author	137	2
http://dbpedia.org/property/precededBy~http://purl.org/dc/terms/subject	138	2
http://rdvocab.info/RDARelationshipsWEMI/manifestationOfWork	139	1
http://dbpedia.org/property/precededBy	140	1
http://dbpedia.org/property/precededBy~http://dbpedia.org/property/genre	141	2
http://dbpedia.org/property/precededBy~http://dbpedia.org/ontology/literaryGenre	142	2
http://dbpedia.org/ontology/previousWork~http://dbpedia.org/property/author	143	2
http://dbpedia.org/ontology/author~http://dbpedia.org/property/notableworks	144	2
http://dbpedia.org/property/author~http://dbpedia.org/property/notableworks	145	2
http://dbpedia.org/property/precededBy~http://dbpedia.org/ontology/author	146	2
http://dbpedia.org/property/precededBy~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	147	2
http://dbpedia.org/property/precededBy~http://dbpedia.org/ontology/publisher	148	2
http://dbpedia.org/ontology/previousWork~http://dbpedia.org/property/publisher	149	2
http://dbpedia.org/ontology/previousWork	150	1
http://dbpedia.org/ontology/previousWork~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	151	2
http://dbpedia.org/ontology/previousWork~http://dbpedia.org/ontology/publisher	152	2
http://dbpedia.org/ontology/previousWork~http://dbpedia.org/property/genre	153	2
http://dbpedia.org/ontology/previousWork~http://dbpedia.org/ontology/literaryGenre	154	2
http://dbpedia.org/property/precededBy~http://dbpedia.org/ontology/subsequentWork	155	2
http://dbpedia.org/ontology/wikiPageRedirects~http://purl.org/dc/terms/subject	156	2
http://dbpedia.org/ontology/wikiPageRedirects~http://dbpedia.org/property/country	157	2
http://dbpedia.org/ontology/wikiPageRedirects~http://dbpedia.org/property/author	158	2
http://dbpedia.org/ontology/wikiPageRedirects	159	1
http://dbpedia.org/ontology/wikiPageRedirects~http://dbpedia.org/ontology/country	160	2
http://dbpedia.org/ontology/wikiPageRedirects~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	161	2
http://dbpedia.org/ontology/wikiPageRedirects~http://dbpedia.org/property/language	162	2
http://dbpedia.org/ontology/wikiPageRedirects~http://dbpedia.org/ontology/language	163	2
http://dbpedia.org/ontology/wikiPageRedirects~http://dbpedia.org/ontology/author	164	2
http://dbpedia.org/ontology/publisher~http://dbpedia.org/ontology/genre	165	2
http://dbpedia.org/property/author~http://www.w3.org/2004/02/skos/core#exactMatch	166	2
http://xmlns.com/foaf/0.1/depiction~http://xmlns.com/foaf/0.1/thumbnail	167	2
http://dbpedia.org/ontology/author~http://dbpedia.org/ontology/restingPlace	168	2
http://dbpedia.org/property/author~http://dbpedia.org/ontology/restingPlace	169	2
http://dbpedia.org/ontology/publisher~http://dbpedia.org/property/owner	170	2
http://dbpedia.org/ontology/author~http://www.w3.org/2004/02/skos/core#exactMatch	171	2
http://dbpedia.org/ontology/author~http://dbpedia.org/property/restingPlace	172	2
http://dbpedia.org/ontology/publisher~http://dbpedia.org/property/genre	173	2
http://dbpedia.org/property/author~http://dbpedia.org/property/restingPlace	174	2
http://dbpedia.org/property/publisher~http://dbpedia.org/ontology/genre	175	2
http://dbpedia.org/ontology/publisher~http://dbpedia.org/property/founder	176	2
http://xmlns.com/foaf/0.1/depiction~http://purl.org/dc/elements/1.1/rights	177	2
http://dbpedia.org/property/publisher~http://dbpedia.org/property/owner	178	2
http://dbpedia.org/property/publisher~http://dbpedia.org/property/genre	179	2
http://xmlns.com/foaf/0.1/depiction	180	1
http://dbpedia.org/ontology/wikiPageRedirects~http://dbpedia.org/property/birthPlace	181	2
http://dbpedia.org/ontology/wikiPageRedirects~http://xmlns.com/foaf/0.1/depiction	182	2
http://dbpedia.org/ontology/wikiPageRedirects~http://dbpedia.org/ontology/birthPlace	183	2
http://dbpedia.org/ontology/wikiPageRedirects~http://dbpedia.org/ontology/genre	184	2
http://dbpedia.org/ontology/wikiPageRedirects~http://dbpedia.org/property/nationality	185	2
http://dbpedia.org/ontology/wikiPageRedirects~http://dbpedia.org/ontology/spouse	186	2
http://dbpedia.org/ontology/wikiPageRedirects~http://schema.org/sameAs	187	2
http://dbpedia.org/ontology/wikiPageRedirects~http://dbpedia.org/property/spouse	188	2
http://dbpedia.org/ontology/wikiPageRedirects~http://dbpedia.org/ontology/nationality	189	2
http://dbpedia.org/ontology/wikiPageRedirects~http://dbpedia.org/property/genre	190	2
http://dbpedia.org/ontology/wikiPageRedirects~http://dbpedia.org/ontology/notableWork	191	2
http://dbpedia.org/property/publisher~http://dbpedia.org/property/distribution	192	2
http://dbpedia.org/ontology/publisher~http://dbpedia.org/ontology/country	193	2
http://dbpedia.org/property/author~http://dbpedia.org/ontology/country	194	2
http://dbpedia.org/ontology/publisher~http://dbpedia.org/property/tradedAs	195	2
http://dbpedia.org/ontology/publisher~http://www.w3.org/2004/02/skos/core#closeMatch	196	2
http://dbpedia.org/ontology/publisher~http://dbpedia.org/property/distribution	197	2
http://dbpedia.org/property/publisher~http://www.w3.org/2004/02/skos/core#closeMatch	198	2
http://dbpedia.org/ontology/publisher~http://dbpedia.org/property/country	199	2
http://dbpedia.org/ontology/author~http://dbpedia.org/ontology/country	200	2
http://dbpedia.org/property/publisher~http://dbpedia.org/property/tradedAs	201	2
http://dbpedia.org/ontology/language~http://xmlns.com/foaf/0.1/depiction	202	2
http://dbpedia.org/property/publisher~http://dbpedia.org/property/imprints	203	2
http://dbpedia.org/ontology/language~http://dbpedia.org/property/fam	204	2
http://dbpedia.org/ontology/language~http://purl.org/dc/terms/subject	205	2
http://dbpedia.org/ontology/literaryGenre~http://purl.org/dc/terms/subject	206	2
http://dbpedia.org/property/author~http://dbpedia.org/property/url	207	2
http://dbpedia.org/ontology/language~http://dbpedia.org/ontology/languageRegulator	208	2
http://dbpedia.org/ontology/language~http://dbpedia.org/property/ethnicity	209	2
http://dbpedia.org/ontology/author~http://dbpedia.org/ontology/relative	210	2
http://dbpedia.org/ontology/language~http://dbpedia.org/property/agency	211	2
http://dbpedia.org/ontology/publisher~http://dbpedia.org/property/imprints	212	2
http://dbpedia.org/ontology/literaryGenre~http://dbpedia.org/property/subgenrelist	213	2
http://dbpedia.org/property/genre~http://www.w3.org/2002/07/owl#differentFrom	214	2
http://dbpedia.org/ontology/publisher~http://dbpedia.org/property/keypeople	215	2
http://dbpedia.org/ontology/language~http://dbpedia.org/ontology/languageFamily	216	2
http://dbpedia.org/ontology/language~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	217	2
http://dbpedia.org/property/genre~http://dbpedia.org/property/subgenrelist	218	2
http://dbpedia.org/property/publisher~http://dbpedia.org/property/keypeople	219	2
http://dbpedia.org/property/author~http://dbpedia.org/ontology/relative	220	2
http://dbpedia.org/ontology/language~http://dbpedia.org/property/script	221	2
http://dbpedia.org/ontology/language~http://dbpedia.org/ontology/spokenIn	222	2
http://dbpedia.org/ontology/author~http://dbpedia.org/ontology/nationality	223	2
http://dbpedia.org/ontology/author~http://dbpedia.org/property/url	224	2
http://dbpedia.org/property/author~http://dbpedia.org/ontology/nationality	225	2
http://dbpedia.org/ontology/language~http://dbpedia.org/property/states	226	2
http://dbpedia.org/ontology/author~http://dbpedia.org/ontology/citizenship	227	2
http://dbpedia.org/property/author~http://dbpedia.org/ontology/citizenship	228	2
http://dbpedia.org/ontology/language	229	1
http://dbpedia.org/ontology/author~http://dbpedia.org/property/father	230	2
http://dbpedia.org/property/author~http://dbpedia.org/ontology/education	231	2
http://dbpedia.org/property/author~http://dbpedia.org/property/spouse	232	2
http://dbpedia.org/ontology/author~http://www.w3.org/2002/07/owl#differentFrom	233	2
http://dbpedia.org/property/author~http://dbpedia.org/property/deathCause	234	2
http://dbpedia.org/property/author~http://dbpedia.org/ontology/occupation	235	2
http://dbpedia.org/property/author~http://dbpedia.org/property/father	236	2
http://dbpedia.org/ontology/author~http://dbpedia.org/property/spouse	237	2
http://dbpedia.org/property/author~http://dbpedia.org/ontology/spouse	238	2
http://dbpedia.org/ontology/author~http://dbpedia.org/ontology/deathCause	239	2
http://dbpedia.org/ontology/author~http://dbpedia.org/ontology/education	240	2
http://dbpedia.org/ontology/literaryGenre~http://www.w3.org/2004/02/skos/core#closeMatch	241	2
http://dbpedia.org/ontology/literaryGenre~http://purl.org/dc/terms/isPartOf	242	2
http://dbpedia.org/property/author~http://www.w3.org/2002/07/owl#differentFrom	243	2
http://dbpedia.org/property/author~http://dbpedia.org/ontology/deathCause	244	2
http://dbpedia.org/ontology/author~http://dbpedia.org/property/deathCause	245	2
http://dbpedia.org/ontology/author~http://dbpedia.org/ontology/occupation	246	2
http://dbpedia.org/ontology/author~http://dbpedia.org/property/children	247	2
http://dbpedia.org/ontology/literaryGenre~http://www.w3.org/2004/02/skos/core#exactMatch	248	2
http://dbpedia.org/property/author~http://dbpedia.org/property/children	249	2
http://dbpedia.org/ontology/author~http://dbpedia.org/ontology/spouse	250	2
http://dbpedia.org/ontology/literaryGenre~http://xmlns.com/foaf/0.1/depiction	251	2
http://www.w3.org/2004/02/skos/core#exactMatch	252	1
http://dbpedia.org/property/audioReadBy~http://dbpedia.org/ontology/award	253	2
http://dbpedia.org/property/audioReadBy~http://dbpedia.org/ontology/education	254	2
http://dbpedia.org/property/audioReadBy~http://xmlns.com/foaf/0.1/depiction	255	2
http://dbpedia.org/property/audioReadBy~http://purl.org/dc/terms/subject	256	2
http://dbpedia.org/property/audioReadBy~http://dbpedia.org/property/awards	257	2
http://dbpedia.org/property/followedBy~http://dbpedia.org/property/author	258	2
http://dbpedia.org/property/audioReadBy	259	1
http://dbpedia.org/property/audioReadBy~http://dbpedia.org/ontology/occupation	260	2
http://dbpedia.org/property/audioReadBy~http://dbpedia.org/ontology/birthPlace	261	2
http://dbpedia.org/property/audioReadBy~http://dbpedia.org/ontology/spouse	262	2
http://dbpedia.org/property/audioReadBy~http://schema.org/sameAs	263	2
http://dbpedia.org/property/audioReadBy~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	264	2
http://dbpedia.org/property/followedBy~http://dbpedia.org/property/audioReadBy	265	2
http://dbpedia.org/ontology/subsequentWork~http://dbpedia.org/property/author	266	2
http://dbpedia.org/property/audioReadBy~http://dbpedia.org/property/works	267	2
http://dbpedia.org/ontology/subsequentWork~http://dbpedia.org/property/audioReadBy	268	2
http://dbpedia.org/property/audioReadBy~http://dbpedia.org/property/spouse	269	2
http://dbpedia.org/property/audioReadBy~http://dbpedia.org/property/title	270	2
http://dbpedia.org/ontology/author~http://dbpedia.org/ontology/wikiPageRedirects	271	2
http://dbpedia.org/ontology/mediaType~http://xmlns.com/foaf/0.1/depiction	272	2
http://dbpedia.org/ontology/illustrator~http://purl.org/dc/terms/subject	273	2
http://dbpedia.org/ontology/author~http://dbpedia.org/ontology/associatedBand	274	2
http://dbpedia.org/property/illustrator~http://purl.org/dc/terms/subject	275	2
http://dbpedia.org/property/illustrator~http://dbpedia.org/ontology/genre	276	2
http://dbpedia.org/property/illustrator~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	277	2
http://dbpedia.org/property/author~http://dbpedia.org/ontology/instrument	278	2
http://dbpedia.org/ontology/illustrator~http://schema.org/sameAs	279	2
http://dbpedia.org/property/author~http://dbpedia.org/ontology/associatedBand	280	2
http://dbpedia.org/ontology/author~http://dbpedia.org/ontology/associatedMusicalArtist	281	2
http://dbpedia.org/property/illustrator~http://dbpedia.org/ontology/associatedMusicalArtist	282	2
http://dbpedia.org/property/illustrator~http://xmlns.com/foaf/0.1/depiction	283	2
http://dbpedia.org/property/author~http://dbpedia.org/ontology/recordLabel	284	2
http://dbpedia.org/ontology/illustrator~http://dbpedia.org/ontology/genre	285	2
http://dbpedia.org/property/illustrator~http://dbpedia.org/ontology/recordLabel	286	2
http://dbpedia.org/ontology/illustrator~http://dbpedia.org/ontology/associatedMusicalArtist	287	2
http://dbpedia.org/property/illustrator~http://schema.org/sameAs	288	2
http://dbpedia.org/property/author~http://dbpedia.org/ontology/associatedMusicalArtist	289	2
http://dbpedia.org/ontology/illustrator~http://xmlns.com/foaf/0.1/depiction	290	2
http://dbpedia.org/ontology/illustrator~http://dbpedia.org/ontology/associatedBand	291	2
http://dbpedia.org/ontology/illustrator	292	1
http://dbpedia.org/property/illustrator~http://dbpedia.org/ontology/associatedBand	293	2
http://dbpedia.org/ontology/illustrator~http://dbpedia.org/ontology/recordLabel	294	2
http://dbpedia.org/ontology/illustrator~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	295	2
http://dbpedia.org/ontology/illustrator~http://dbpedia.org/ontology/birthPlace	296	2
http://dbpedia.org/property/illustrator~http://dbpedia.org/ontology/birthPlace	297	2
http://dbpedia.org/property/illustrator~http://dbpedia.org/ontology/instrument	298	2
http://dbpedia.org/ontology/author~http://dbpedia.org/ontology/instrument	299	2
http://dbpedia.org/property/illustrator	300	1
http://dbpedia.org/ontology/illustrator~http://dbpedia.org/ontology/instrument	301	2
http://dbpedia.org/ontology/author~http://dbpedia.org/ontology/recordLabel	302	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://purl.org/dc/terms/subject	303	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	304	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/property/narrator	305	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/property/publisher	306	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/ontology/starring	307	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/property/mediaType	308	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/ontology/narrator	309	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/ontology/country	310	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://xmlns.com/foaf/0.1/homepage	311	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/property/genre	312	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/property/caption	313	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/property/screenplay	314	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/ontology/director	315	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/ontology/literaryGenre	316	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/ontology/mediaType	317	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/ontology/writer	318	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/property/starring	319	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/property/author	320	2
http://dbpedia.org/ontology/wikiPageDisambiguates	321	1
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/ontology/author	322	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/ontology/genre	323	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/property/director	324	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/ontology/company	325	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/ontology/publisher	326	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/property/company	327	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/ontology/producer	328	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/property/network	329	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/property/country	330	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/property/website	331	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/ontology/network	332	2
http://dbpedia.org/ontology/wikiPageDisambiguates~http://dbpedia.org/property/writer	333	2
http://dbpedia.org/ontology/illustrator~http://dbpedia.org/ontology/occupation	334	2
http://dbpedia.org/property/illustrator~http://dbpedia.org/ontology/deathPlace	335	2
http://dbpedia.org/ontology/coverArtist~http://dbpedia.org/ontology/occupation	336	2
http://dbpedia.org/ontology/coverArtist~http://purl.org/dc/terms/subject	337	2
http://dbpedia.org/ontology/illustrator~http://dbpedia.org/ontology/deathPlace	338	2
http://dbpedia.org/ontology/coverArtist~http://schema.org/sameAs	339	2
http://dbpedia.org/property/illustrator~http://dbpedia.org/ontology/occupation	340	2
http://dbpedia.org/ontology/coverArtist~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	341	2
http://dbpedia.org/ontology/coverArtist~http://dbpedia.org/ontology/deathPlace	342	2
http://dbpedia.org/ontology/coverArtist	343	1
http://dbpedia.org/property/author~http://dbpedia.org/ontology/award	344	2
http://dbpedia.org/ontology/author~http://dbpedia.org/ontology/award	345	2
http://dbpedia.org/property/precededBy~http://dbpedia.org/ontology/series	346	2
http://dbpedia.org/ontology/previousWork~http://dbpedia.org/ontology/mediaType	347	2
http://dbpedia.org/ontology/author~http://dbpedia.org/property/awards	348	2
http://dbpedia.org/ontology/subsequentWork~http://dbpedia.org/ontology/wikiPageRedirects	349	2
http://dbpedia.org/property/author~http://dbpedia.org/property/awards	350	2
http://dbpedia.org/ontology/previousWork~http://dbpedia.org/ontology/series	351	2
http://dbpedia.org/property/precededBy~http://dbpedia.org/ontology/mediaType	352	2
http://dbpedia.org/property/place~http://dbpedia.org/ontology/topLevelDomain	353	2
http://dbpedia.org/property/place~http://purl.org/dc/terms/subject	354	2
http://dbpedia.org/ontology/premierePlace~http://dbpedia.org/property/establishedEvent	355	2
http://dbpedia.org/ontology/premierePlace~http://dbpedia.org/ontology/leaderFunction	356	2
