http://dbpedia.org/property/distributor~http://dbpedia.org/ontology/division	38	2
http://dbpedia.org/property/studio~http://dbpedia.org/ontology/keyPerson	39	2
http://dbpedia.org/ontology/musicComposer~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	40	2
http://dbpedia.org/ontology/director~http://dbpedia.org/ontology/occupation	41	2
http://dbpedia.org/ontology/productionCompany~http://dbpedia.org/property/keyPeople	42	2
http://dbpedia.org/ontology/productionCompany~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	43	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/ontology/foundedBy	44	2
http://dbpedia.org/property/distributor~http://dbpedia.org/ontology/owner	45	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/ontology/occupation	46	2
http://dbpedia.org/property/editing	47	1
http://dbpedia.org/property/music~http://schema.org/sameAs	48	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/property/successor	49	2
http://dbpedia.org/ontology/writer~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	50	2
http://dbpedia.org/property/distributor~http://dbpedia.org/property/type	51	2
http://dbpedia.org/ontology/distributor	52	1
http://dbpedia.org/ontology/starring~http://dbpedia.org/property/occupation	53	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/ontology/owningCompany	54	2
http://dbpedia.org/property/studio~http://dbpedia.org/property/keyPeople	55	2
http://dbpedia.org/property/director~http://dbpedia.org/ontology/birthPlace	56	2
http://dbpedia.org/property/music	57	1
http://dbpedia.org/ontology/director~http://schema.org/sameAs	58	2
http://dbpedia.org/ontology/distributor~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	59	2
http://dbpedia.org/property/distributor~http://dbpedia.org/ontology/foundedBy	60	2
http://dbpedia.org/property/distributor~http://dbpedia.org/property/divisions	61	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/ontology/division	62	2
http://dbpedia.org/property/studio	63	1
http://dbpedia.org/ontology/writer	64	1
http://dbpedia.org/ontology/musicComposer	65	1
http://dbpedia.org/property/studio~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	66	2
http://dbpedia.org/ontology/musicComposer~http://schema.org/sameAs	67	2
http://dbpedia.org/ontology/director~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	68	2
http://dbpedia.org/ontology/editing	69	1
http://dbpedia.org/ontology/productionCompany~http://dbpedia.org/ontology/keyPerson	70	2
http://dbpedia.org/ontology/productionCompany~http://schema.org/sameAs	71	2
http://dbpedia.org/ontology/starring~http://xmlns.com/foaf/0.1/homepage	72	2
http://dbpedia.org/ontology/starring~http://xmlns.com/foaf/0.1/depiction	73	2
http://dbpedia.org/ontology/writer~http://schema.org/sameAs	74	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/property/type	75	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/property/founder	76	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/ontology/type	77	2
http://dbpedia.org/ontology/writer~http://dbpedia.org/ontology/occupation	78	2
http://dbpedia.org/property/director	79	1
http://dbpedia.org/property/distributor~http://dbpedia.org/property/owner	80	2
http://dbpedia.org/property/starring~http://purl.org/dc/terms/subject	81	2
http://dbpedia.org/property/writer~http://dbpedia.org/property/partner	82	2
http://dbpedia.org/property/starring~http://dbpedia.org/ontology/occupation	83	2
http://dbpedia.org/ontology/producer~http://dbpedia.org/ontology/birthPlace	84	2
http://dbpedia.org/property/writer	85	1
http://dbpedia.org/ontology/producer~http://dbpedia.org/property/occupation	86	2
http://dbpedia.org/ontology/director~http://dbpedia.org/ontology/partner	87	2
http://dbpedia.org/ontology/producer~http://purl.org/dc/terms/subject	88	2
http://dbpedia.org/ontology/writer~http://dbpedia.org/property/occupation	89	2
http://dbpedia.org/ontology/musicComposer~http://dbpedia.org/ontology/nationality	90	2
http://dbpedia.org/property/writer~http://dbpedia.org/ontology/occupation	91	2
http://dbpedia.org/ontology/musicComposer~http://xmlns.com/foaf/0.1/homepage	92	2
http://dbpedia.org/ontology/producer~http://dbpedia.org/ontology/occupation	93	2
http://dbpedia.org/property/writer~http://purl.org/dc/terms/subject	94	2
http://dbpedia.org/ontology/musicComposer~http://dbpedia.org/ontology/genre	95	2
http://dbpedia.org/property/starring~http://dbpedia.org/property/spouse	96	2
http://purl.org/dc/terms/subject~http://dbpedia.org/ontology/wikiPageInterLanguageLink	97	2
http://dbpedia.org/ontology/producer~http://dbpedia.org/property/after	98	2
http://dbpedia.org/property/starring~http://dbpedia.org/ontology/birthPlace	99	2
http://dbpedia.org/property/starring~http://dbpedia.org/ontology/spouse	100	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/property/education	101	2
http://dbpedia.org/property/writer~http://dbpedia.org/property/occupation	102	2
http://dbpedia.org/property/director~http://dbpedia.org/property/occupation	103	2
http://dbpedia.org/property/writer~http://schema.org/sameAs	104	2
http://dbpedia.org/property/starring	105	1
http://dbpedia.org/ontology/producer~http://dbpedia.org/property/predecessor	106	2
http://dbpedia.org/property/starring~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	107	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/ontology/education	108	2
http://dbpedia.org/property/starring~http://dbpedia.org/ontology/education	109	2
http://dbpedia.org/ontology/producer	110	1
http://dbpedia.org/ontology/starring~http://dbpedia.org/property/almaMater	111	2
http://dbpedia.org/property/starring~http://schema.org/sameAs	112	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/ontology/spouse	113	2
http://dbpedia.org/ontology/director~http://dbpedia.org/property/occupation	114	2
http://dbpedia.org/property/music~http://dbpedia.org/property/genre	115	2
http://dbpedia.org/property/starring~http://xmlns.com/foaf/0.1/depiction	116	2
http://dbpedia.org/ontology/writer~http://dbpedia.org/property/partner	117	2
http://dbpedia.org/property/writer~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	118	2
http://dbpedia.org/ontology/musicComposer~http://dbpedia.org/ontology/country	119	2
http://dbpedia.org/ontology/producer~http://dbpedia.org/property/almaMater	120	2
http://dbpedia.org/property/writer~http://dbpedia.org/ontology/birthPlace	121	2
http://dbpedia.org/ontology/musicComposer~http://dbpedia.org/ontology/birthPlace	122	2
http://dbpedia.org/ontology/producer~http://dbpedia.org/property/party	123	2
http://dbpedia.org/property/writer~http://dbpedia.org/ontology/partner	124	2
http://dbpedia.org/ontology/producer~http://xmlns.com/foaf/0.1/depiction	125	2
http://dbpedia.org/property/director~http://dbpedia.org/ontology/partner	126	2
http://dbpedia.org/ontology/producer~http://dbpedia.org/property/before	127	2
http://dbpedia.org/ontology/producer~http://dbpedia.org/ontology/termPeriod	128	2
http://dbpedia.org/ontology/producer~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	129	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/ontology/parent	130	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/property/spouse	131	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/ontology/almaMater	132	2
http://dbpedia.org/property/starring~http://dbpedia.org/property/occupation	133	2
http://dbpedia.org/ontology/producer~http://dbpedia.org/property/successor	134	2
http://dbpedia.org/property/music~http://xmlns.com/foaf/0.1/homepage	135	2
http://dbpedia.org/property/music~http://dbpedia.org/ontology/genre	136	2
http://dbpedia.org/ontology/producer~http://dbpedia.org/ontology/almaMater	137	2
http://dbpedia.org/ontology/producer~http://dbpedia.org/ontology/party	138	2
http://dbpedia.org/ontology/producer~http://dbpedia.org/property/partner	139	2
http://dbpedia.org/property/music~http://dbpedia.org/ontology/country	140	2
http://dbpedia.org/ontology/producer~http://dbpedia.org/property/governor	141	2
http://dbpedia.org/ontology/musicComposer~http://dbpedia.org/property/genre	142	2
http://dbpedia.org/ontology/producer~http://schema.org/sameAs	143	2
http://dbpedia.org/property/music~http://dbpedia.org/ontology/birthPlace	144	2
http://dbpedia.org/property/starring~http://dbpedia.org/property/almaMater	145	2
http://dbpedia.org/ontology/producer~http://dbpedia.org/ontology/partner	146	2
http://dbpedia.org/property/director~http://dbpedia.org/property/partner	147	2
http://dbpedia.org/ontology/director~http://dbpedia.org/property/partner	148	2
http://dbpedia.org/ontology/writer~http://dbpedia.org/ontology/partner	149	2
http://dbpedia.org/property/starring~http://dbpedia.org/ontology/parent	150	2
http://dbpedia.org/property/starring~http://dbpedia.org/property/education	151	2
http://dbpedia.org/property/starring~http://dbpedia.org/ontology/almaMater	152	2
http://dbpedia.org/property/music~http://dbpedia.org/ontology/nationality	153	2
http://dbpedia.org/ontology/producer~http://dbpedia.org/property/title	154	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/property/birthPlace	155	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/ontology/location	156	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/ontology/knownFor	157	2
http://dbpedia.org/ontology/distributor~http://xmlns.com/foaf/0.1/homepage	158	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/ontology/deathPlace	159	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/ontology/relative	160	2
http://dbpedia.org/property/distributor~http://dbpedia.org/ontology/location	161	2
http://dbpedia.org/property/distributor~http://dbpedia.org/ontology/parentCompany	162	2
http://dbpedia.org/ontology/director~http://dbpedia.org/ontology/almaMater	163	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/property/relatives	164	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/property/parent	165	2
http://dbpedia.org/property/director~http://dbpedia.org/property/almaMater	166	2
http://dbpedia.org/ontology/director~http://dbpedia.org/property/almaMater	167	2
http://dbpedia.org/ontology/director~http://dbpedia.org/property/birthPlace	168	2
http://dbpedia.org/property/distributor~http://dbpedia.org/property/parent	169	2
http://dbpedia.org/property/director~http://dbpedia.org/property/birthPlace	170	2
http://dbpedia.org/property/director~http://dbpedia.org/ontology/almaMater	171	2
http://dbpedia.org/property/distributor~http://xmlns.com/foaf/0.1/homepage	172	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/ontology/parentCompany	173	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/property/website	174	2
http://dbpedia.org/ontology/writer~http://dbpedia.org/ontology/spouse	175	2
http://dbpedia.org/ontology/director~http://dbpedia.org/property/spouse	176	2
http://dbpedia.org/ontology/productionCompany~http://dbpedia.org/ontology/location	177	2
http://dbpedia.org/ontology/distributor~http://schema.org/sameAs	178	2
http://xmlns.com/foaf/0.1/depiction~http://xmlns.com/foaf/0.1/thumbnail	179	2
http://dbpedia.org/property/director~http://dbpedia.org/property/spouse	180	2
http://dbpedia.org/ontology/productionCompany~http://dbpedia.org/property/type	181	2
http://xmlns.com/foaf/0.1/depiction~http://purl.org/dc/elements/1.1/rights	182	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/property/location	183	2
http://dbpedia.org/ontology/producer~http://dbpedia.org/ontology/spouse	184	2
http://dbpedia.org/ontology/productionCompany~http://dbpedia.org/ontology/industry	185	2
http://dbpedia.org/ontology/producer~http://dbpedia.org/property/spouse	186	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/ontology/wikiPageRedirects	187	2
http://dbpedia.org/property/director~http://dbpedia.org/ontology/spouse	188	2
http://dbpedia.org/property/studio~http://dbpedia.org/ontology/location	189	2
http://dbpedia.org/ontology/director~http://xmlns.com/foaf/0.1/depiction	190	2
http://dbpedia.org/property/studio~http://dbpedia.org/property/homepage	191	2
http://dbpedia.org/property/studio~http://dbpedia.org/property/location	192	2
http://dbpedia.org/property/studio~http://xmlns.com/foaf/0.1/homepage	193	2
http://dbpedia.org/ontology/productionCompany~http://dbpedia.org/property/location	194	2
http://dbpedia.org/ontology/director~http://dbpedia.org/ontology/spouse	195	2
http://xmlns.com/foaf/0.1/depiction	196	1
http://dbpedia.org/property/director~http://xmlns.com/foaf/0.1/depiction	197	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/ontology/industry	198	2
http://dbpedia.org/ontology/productionCompany~http://dbpedia.org/ontology/type	199	2
http://dbpedia.org/ontology/writer~http://dbpedia.org/property/birthPlace	200	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/property/homepage	201	2
http://dbpedia.org/property/studio~http://dbpedia.org/ontology/type	202	2
http://dbpedia.org/property/studio~http://dbpedia.org/ontology/industry	203	2
http://dbpedia.org/ontology/productionCompany~http://dbpedia.org/property/homepage	204	2
http://dbpedia.org/ontology/writer~http://dbpedia.org/property/spouse	205	2
http://dbpedia.org/ontology/writer~http://xmlns.com/foaf/0.1/depiction	206	2
http://dbpedia.org/ontology/productionCompany~http://xmlns.com/foaf/0.1/homepage	207	2
http://dbpedia.org/property/studio~http://dbpedia.org/property/type	208	2
http://dbpedia.org/ontology/producer~http://dbpedia.org/property/birthPlace	209	2
http://dbpedia.org/ontology/language~http://purl.org/dc/terms/subject	210	2
http://dbpedia.org/ontology/language~http://purl.org/dc/terms/isPartOf	211	2
http://dbpedia.org/ontology/language~http://dbpedia.org/property/sign	212	2
http://dbpedia.org/ontology/language	213	1
http://dbpedia.org/ontology/language~http://dbpedia.org/ontology/languageFamily	214	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/property/parents	215	2
http://dbpedia.org/ontology/writer~http://dbpedia.org/property/deathPlace	216	2
http://dbpedia.org/ontology/language~http://dbpedia.org/property/ancestor	217	2
http://dbpedia.org/ontology/language~http://dbpedia.org/property/fam	218	2
http://dbpedia.org/property/director~http://xmlns.com/foaf/0.1/homepage	219	2
http://dbpedia.org/ontology/writer~http://dbpedia.org/ontology/deathPlace	220	2
http://dbpedia.org/property/director~http://dbpedia.org/property/deathPlace	221	2
http://dbpedia.org/ontology/language~http://dbpedia.org/property/region	222	2
http://dbpedia.org/ontology/language~http://dbpedia.org/ontology/spokenIn	223	2
http://dbpedia.org/ontology/director~http://dbpedia.org/property/website	224	2
http://dbpedia.org/property/director~http://dbpedia.org/property/website	225	2
http://dbpedia.org/ontology/language~http://dbpedia.org/ontology/soundRecording	226	2
http://dbpedia.org/ontology/language~http://dbpedia.org/property/ethnicity	227	2
http://dbpedia.org/ontology/writer~http://xmlns.com/foaf/0.1/homepage	228	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/property/children	229	2
http://dbpedia.org/ontology/language~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	230	2
http://dbpedia.org/ontology/director~http://dbpedia.org/ontology/deathPlace	231	2
http://dbpedia.org/ontology/director~http://dbpedia.org/property/deathPlace	232	2
http://dbpedia.org/ontology/language~http://www.w3.org/2004/02/skos/core#closeMatch	233	2
http://dbpedia.org/ontology/writer~http://dbpedia.org/property/website	234	2
http://dbpedia.org/property/director~http://dbpedia.org/ontology/deathPlace	235	2
http://dbpedia.org/ontology/language~http://xmlns.com/foaf/0.1/depiction	236	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/ontology/child	237	2
http://purl.org/dc/terms/subject~http://www.w3.org/2004/02/skos/core#related	238	2
http://dbpedia.org/ontology/director~http://xmlns.com/foaf/0.1/homepage	239	2
http://dbpedia.org/property/cinematography~http://dbpedia.org/property/deathPlace	240	2
http://dbpedia.org/property/cinematography~http://purl.org/dc/terms/subject	241	2
http://dbpedia.org/ontology/cinematography~http://purl.org/dc/terms/subject	242	2
http://dbpedia.org/property/screenplay~http://dbpedia.org/ontology/occupation	243	2
http://dbpedia.org/property/screenplay~http://dbpedia.org/property/birthPlace	244	2
http://dbpedia.org/property/screenplay~http://purl.org/dc/terms/subject	245	2
http://dbpedia.org/ontology/cinematography~http://dbpedia.org/ontology/birthPlace	246	2
http://dbpedia.org/property/screenplay~http://schema.org/sameAs	247	2
http://dbpedia.org/property/cinematography~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	248	2
http://dbpedia.org/property/cinematography~http://dbpedia.org/ontology/occupation	249	2
http://dbpedia.org/property/cinematography~http://dbpedia.org/ontology/birthPlace	250	2
http://dbpedia.org/property/screenplay~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	251	2
http://dbpedia.org/ontology/cinematography	252	1
http://dbpedia.org/property/cinematography~http://dbpedia.org/property/birthPlace	253	2
http://dbpedia.org/property/cinematography~http://dbpedia.org/ontology/deathPlace	254	2
http://dbpedia.org/property/screenplay~http://dbpedia.org/ontology/birthPlace	255	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/property/honorificSuffix	256	2
http://dbpedia.org/ontology/cinematography~http://schema.org/sameAs	257	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/property/partner	258	2
http://dbpedia.org/ontology/cinematography~http://dbpedia.org/ontology/occupation	259	2
http://dbpedia.org/ontology/cinematography~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	260	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/ontology/partner	261	2
http://dbpedia.org/ontology/cinematography~http://dbpedia.org/property/birthPlace	262	2
http://dbpedia.org/property/cinematography~http://schema.org/sameAs	263	2
http://dbpedia.org/property/screenplay	264	1
http://dbpedia.org/ontology/cinematography~http://dbpedia.org/ontology/deathPlace	265	2
http://dbpedia.org/ontology/cinematography~http://dbpedia.org/property/deathPlace	266	2
http://dbpedia.org/property/cinematography	267	1
http://dbpedia.org/property/distributor~http://dbpedia.org/property/industry	268	2
http://dbpedia.org/property/music~http://dbpedia.org/property/origin	269	2
http://dbpedia.org/property/music~http://dbpedia.org/ontology/hometown	270	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/property/works	271	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/property/locationCity	272	2
http://dbpedia.org/property/distributor~http://dbpedia.org/ontology/product	273	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/property/title	274	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/ontology/product	275	2
http://dbpedia.org/ontology/musicComposer~http://dbpedia.org/ontology/wikiPageRedirects	276	2
http://dbpedia.org/property/distributor~http://dbpedia.org/property/products	277	2
http://dbpedia.org/property/distributor~http://dbpedia.org/ontology/industry	278	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/property/awards	279	2
http://dbpedia.org/ontology/distributor~http://xmlns.com/foaf/0.1/depiction	280	2
http://dbpedia.org/property/distributor~http://schema.org/sameAs	281	2
http://dbpedia.org/property/distributor~http://dbpedia.org/property/locationCity	282	2
http://dbpedia.org/property/cinematography~http://dbpedia.org/ontology/education	283	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/ontology/award	284	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/property/notableWorks	285	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/property/industry	286	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/ontology/wikiPageRedirects	287	2
http://dbpedia.org/property/distributor~http://dbpedia.org/property/location	288	2
http://dbpedia.org/property/music~http://dbpedia.org/property/associatedActs	289	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/ontology/soundRecording	290	2
http://dbpedia.org/ontology/cinematography~http://dbpedia.org/ontology/education	291	2
http://dbpedia.org/property/music~http://dbpedia.org/property/label	292	2
http://dbpedia.org/property/distributor~http://xmlns.com/foaf/0.1/depiction	293	2
http://dbpedia.org/property/music~http://dbpedia.org/ontology/recordLabel	294	2
http://dbpedia.org/ontology/cinematography~http://dbpedia.org/ontology/award	295	2
http://dbpedia.org/property/distributor~http://dbpedia.org/property/founders	296	2
http://dbpedia.org/property/distributor~http://dbpedia.org/ontology/keyPerson	297	2
http://dbpedia.org/property/writer~http://dbpedia.org/property/awards	298	2
http://dbpedia.org/property/writer~http://dbpedia.org/ontology/genre	299	2
http://dbpedia.org/property/producer~http://purl.org/dc/terms/subject	300	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/property/predecessor	301	2
http://dbpedia.org/property/writer~http://dbpedia.org/ontology/notableWork	302	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/property/party	303	2
http://dbpedia.org/property/distributor~http://dbpedia.org/ontology/subsidiary	304	2
http://dbpedia.org/property/productionCompanies~http://purl.org/dc/terms/subject	305	2
http://dbpedia.org/ontology/writer~http://dbpedia.org/ontology/relative	306	2
http://dbpedia.org/property/productionCompanies~http://dbpedia.org/property/spouse	307	2
http://dbpedia.org/property/music~http://xmlns.com/foaf/0.1/depiction	308	2
http://dbpedia.org/property/productionCompanies~http://dbpedia.org/ontology/occupation	309	2
http://dbpedia.org/ontology/starring~http://www.w3.org/2004/02/skos/core#exactMatch	310	2
http://dbpedia.org/property/writer~http://dbpedia.org/ontology/spouse	311	2
http://dbpedia.org/ontology/writer~http://dbpedia.org/ontology/notableWork	312	2
http://dbpedia.org/property/productionCompanies~http://dbpedia.org/ontology/deathPlace	313	2
http://dbpedia.org/property/producer~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	314	2
http://dbpedia.org/property/distributor~http://dbpedia.org/ontology/predecessor	315	2
http://dbpedia.org/ontology/writer~http://dbpedia.org/ontology/genre	316	2
http://dbpedia.org/property/writer~http://dbpedia.org/property/spouse	317	2
http://dbpedia.org/ontology/writer~http://dbpedia.org/property/genre	318	2
http://dbpedia.org/ontology/writer~http://dbpedia.org/property/relatives	319	2
http://dbpedia.org/property/music~http://dbpedia.org/ontology/deathPlace	320	2
http://dbpedia.org/property/writer~http://dbpedia.org/property/relatives	321	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/property/subsid	322	2
http://dbpedia.org/property/producer~http://dbpedia.org/ontology/deathPlace	323	2
http://dbpedia.org/property/music~http://dbpedia.org/property/birthPlace	324	2
http://dbpedia.org/property/producer	325	1
http://dbpedia.org/property/writer~http://xmlns.com/foaf/0.1/depiction	326	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/ontology/predecessor	327	2
http://dbpedia.org/ontology/cinematography~http://dbpedia.org/property/awards	328	2
http://dbpedia.org/property/producer~http://dbpedia.org/ontology/occupation	329	2
http://dbpedia.org/property/distributor~http://dbpedia.org/property/subsid	330	2
http://dbpedia.org/ontology/writer~http://dbpedia.org/property/awards	331	2
http://dbpedia.org/property/productionCompanies~http://dbpedia.org/ontology/spouse	332	2
http://dbpedia.org/property/producer~http://dbpedia.org/ontology/spouse	333	2
http://dbpedia.org/property/writer~http://dbpedia.org/ontology/almaMater	334	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/property/formerName	335	2
http://dbpedia.org/property/distributor~http://dbpedia.org/property/homepage	336	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/ontology/subsidiary	337	2
http://dbpedia.org/property/writer~http://dbpedia.org/ontology/relative	338	2
http://dbpedia.org/property/writer~http://dbpedia.org/property/almaMater	339	2
http://dbpedia.org/property/producer~http://dbpedia.org/property/occupation	340	2
http://dbpedia.org/ontology/writer~http://dbpedia.org/property/almaMater	341	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/ontology/restingPlace	342	2
http://dbpedia.org/property/productionCompanies~http://dbpedia.org/ontology/restingPlace	343	2
http://dbpedia.org/property/writer~http://dbpedia.org/property/genre	344	2
http://dbpedia.org/ontology/musicComposer~http://dbpedia.org/property/associatedActs	345	2
http://dbpedia.org/property/producer~http://dbpedia.org/property/restingPlace	346	2
http://dbpedia.org/ontology/producer~http://dbpedia.org/property/restingPlace	347	2
http://dbpedia.org/property/productionCompanies~http://xmlns.com/foaf/0.1/isPrimaryTopicOf	348	2
http://dbpedia.org/ontology/writer~http://dbpedia.org/ontology/almaMater	349	2
http://dbpedia.org/property/producer~http://dbpedia.org/property/spouse	350	2
http://dbpedia.org/ontology/musicComposer~http://dbpedia.org/property/birthPlace	351	2
http://dbpedia.org/property/productionCompanies~http://dbpedia.org/ontology/birthPlace	352	2
http://dbpedia.org/property/distributor~http://dbpedia.org/property/formerName	353	2
http://dbpedia.org/ontology/musicComposer~http://dbpedia.org/ontology/deathPlace	354	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/ontology/keyPerson	355	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/property/locationCountry	356	2
http://dbpedia.org/ontology/producer~http://dbpedia.org/ontology/restingPlace	357	2
http://dbpedia.org/property/producer~http://dbpedia.org/ontology/birthPlace	358	2
http://dbpedia.org/ontology/starring~http://dbpedia.org/ontology/party	359	2
http://dbpedia.org/property/cinematography~http://dbpedia.org/property/awards	360	2
http://dbpedia.org/property/productionCompanies~http://schema.org/sameAs	361	2
http://dbpedia.org/property/writer~http://www.w3.org/2004/02/skos/core#exactMatch	362	2
http://dbpedia.org/ontology/producer~http://dbpedia.org/ontology/deathPlace	363	2
http://dbpedia.org/property/productionCompanies~http://dbpedia.org/property/occupation	364	2
http://dbpedia.org/property/productionCompanies~http://dbpedia.org/property/restingPlace	365	2
http://dbpedia.org/property/cinematography~http://dbpedia.org/ontology/award	366	2
http://dbpedia.org/property/producer~http://dbpedia.org/ontology/restingPlace	367	2
http://dbpedia.org/property/writer~http://dbpedia.org/ontology/deathPlace	368	2
http://dbpedia.org/ontology/writer~http://www.w3.org/2004/02/skos/core#exactMatch	369	2
http://dbpedia.org/ontology/distributor~http://dbpedia.org/property/products	370	2
http://dbpedia.org/ontology/musicComposer~http://xmlns.com/foaf/0.1/depiction	371	2
http://dbpedia.org/property/productionCompanies	372	1
